Disaster Number,IH Program Declared,IA Program Declared,PA Program Declared,HM Program Declared,State ,Declaration Date,Disaster Type,Incident Type,Title,Incident Begin Date,Incident End Date,Disaster Close Out Date,Place Code,Declared County/Area,Declaration Request Number
4401,No,No,Yes,Yes,VA,2018-10-15 09:10:00,DR,Hurricane,HURRICANE FLORENCE,2018-09-08 00:01:00,2018-09-21 23:59:00,,99067,Franklin (County),18117
4401,No,No,Yes,Yes,VA,2018-10-15 09:10:00,DR,Hurricane,HURRICANE FLORENCE,2018-09-08 00:01:00,2018-09-21 23:59:00,,99077,Grayson (County),18117
4401,No,No,Yes,Yes,VA,2018-10-15 09:10:00,DR,Hurricane,HURRICANE FLORENCE,2018-09-08 00:01:00,2018-09-21 23:59:00,,99083,Halifax (County),18117
4401,No,No,Yes,Yes,VA,2018-10-15 09:10:00,DR,Hurricane,HURRICANE FLORENCE,2018-09-08 00:01:00,2018-09-21 23:59:00,,99089,Henry (County),18117
4401,No,No,Yes,Yes,VA,2018-10-15 09:10:00,DR,Hurricane,HURRICANE FLORENCE,2018-09-08 00:01:00,2018-09-21 23:59:00,,99093,Isle of Wight (County),18117
4401,No,No,Yes,Yes,VA,2018-10-15 09:10:00,DR,Hurricane,HURRICANE FLORENCE,2018-09-08 00:01:00,2018-09-21 23:59:00,,99097,King and Queen (County),18117
4401,No,No,Yes,Yes,VA,2018-10-15 09:10:00,DR,Hurricane,HURRICANE FLORENCE,2018-09-08 00:01:00,2018-09-21 23:59:00,,99101,King William (County),18117
4401,No,No,Yes,Yes,VA,2018-10-15 09:10:00,DR,Hurricane,HURRICANE FLORENCE,2018-09-08 00:01:00,2018-09-21 23:59:00,,99103,Lancaster (County),18117
4401,No,No,Yes,Yes,VA,2018-10-15 09:10:00,DR,Hurricane,HURRICANE FLORENCE,2018-09-08 00:01:00,2018-09-21 23:59:00,,99111,Lunenburg (County),18117
4401,No,No,Yes,Yes,VA,2018-10-15 09:10:00,DR,Hurricane,HURRICANE FLORENCE,2018-09-08 00:01:00,2018-09-21 23:59:00,,99115,Mathews (County),18117
4401,No,No,Yes,Yes,VA,2018-10-15 09:10:00,DR,Hurricane,HURRICANE FLORENCE,2018-09-08 00:01:00,2018-09-21 23:59:00,,99117,Mecklenburg (County),18117
4401,No,No,Yes,Yes,VA,2018-10-15 09:10:00,DR,Hurricane,HURRICANE FLORENCE,2018-09-08 00:01:00,2018-09-21 23:59:00,,99125,Nelson (County),18117
4401,No,No,Yes,Yes,VA,2018-10-15 09:10:00,DR,Hurricane,HURRICANE FLORENCE,2018-09-08 00:01:00,2018-09-21 23:59:00,,99133,Northumberland (County),18117
4401,No,No,Yes,Yes,VA,2018-10-15 09:10:00,DR,Hurricane,HURRICANE FLORENCE,2018-09-08 00:01:00,2018-09-21 23:59:00,,99135,Nottoway (County),18117
4401,No,No,Yes,Yes,VA,2018-10-15 09:10:00,DR,Hurricane,HURRICANE FLORENCE,2018-09-08 00:01:00,2018-09-21 23:59:00,,99141,Patrick (County),18117
4401,No,No,Yes,Yes,VA,2018-10-15 09:10:00,DR,Hurricane,HURRICANE FLORENCE,2018-09-08 00:01:00,2018-09-21 23:59:00,,99143,Pittsylvania (County),18117
4401,No,No,Yes,Yes,VA,2018-10-15 09:10:00,DR,Hurricane,HURRICANE FLORENCE,2018-09-08 00:01:00,2018-09-21 23:59:00,,99155,Pulaski (County),18117
4401,No,No,Yes,Yes,VA,2018-10-15 09:10:00,DR,Hurricane,HURRICANE FLORENCE,2018-09-08 00:01:00,2018-09-21 23:59:00,,99167,Russell (County),18117
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99001,Appling (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99003,Atkinson (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99005,Bacon (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99007,Baker (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99017,Ben Hill (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99019,Berrien (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99023,Bleckley (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99027,Brooks (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99031,Bulloch (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99033,Burke (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99037,Calhoun (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99043,Candler (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99053,Chattahoochee (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99061,Clay (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99069,Coffee (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99071,Colquitt (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99075,Cook (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99079,Crawford (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99081,Crisp (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99087,Decatur (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99091,Dodge (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99093,Dooly (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99095,Dougherty (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99099,Early (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99101,Echols (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99107,Emanuel (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99109,Evans (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99125,Glascock (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99131,Grady (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99141,Hancock (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99153,Houston (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99155,Irwin (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99161,Jeff Davis (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99163,Jefferson (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99165,Jenkins (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99167,Johnson (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99169,Jones (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99175,Laurens (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99177,Lee (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99193,Macon (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99197,Marion (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99201,Miller (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99205,Mitchell (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99209,Montgomery (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99225,Peach (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99235,Pulaski (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99237,Putnam (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99239,Georgetown - Quitman (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99243,Randolph (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99249,Schley (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99251,Screven (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99253,Seminole (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99259,Stewart (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99261,Sumter (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99267,Tattnall (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99271,Telfair (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99273,Terrell (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99275,Thomas (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99277,Tift (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99279,Toombs (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99283,Treutlen (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99287,Turner (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99289,Twiggs (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99303,Washington (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99307,Webster (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99309,Wheeler (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99315,Wilcox (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99319,Wilkinson (County),18116
4400,Yes,No,Yes,Yes,GA,2018-10-14 22:13:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-09 08:38:00,2018-10-23 23:59:00,,99321,Worth (County),18116
3407,No,No,Yes,No,AL,2018-10-12 23:10:00,EM,Hurricane,HURRICANE MICHAEL,2018-10-10 08:38:00,2018-10-13 23:59:00,,61430,Poarch Creek Reservation and Trust Lands (also FL),18114
3407,No,No,Yes,No,AL,2018-10-12 23:10:00,EM,Hurricane,HURRICANE MICHAEL,2018-10-10 08:38:00,2018-10-13 23:59:00,,99003,Baldwin (County),18114
3407,No,No,Yes,No,AL,2018-10-12 23:10:00,EM,Hurricane,HURRICANE MICHAEL,2018-10-10 08:38:00,2018-10-13 23:59:00,,99005,Barbour (County),18114
3407,No,No,Yes,No,AL,2018-10-12 23:10:00,EM,Hurricane,HURRICANE MICHAEL,2018-10-10 08:38:00,2018-10-13 23:59:00,,99011,Bullock (County),18114
3407,No,No,Yes,No,AL,2018-10-12 23:10:00,EM,Hurricane,HURRICANE MICHAEL,2018-10-10 08:38:00,2018-10-13 23:59:00,,99013,Butler (County),18114
3407,No,No,Yes,No,AL,2018-10-12 23:10:00,EM,Hurricane,HURRICANE MICHAEL,2018-10-10 08:38:00,2018-10-13 23:59:00,,99031,Coffee (County),18114
3407,No,No,Yes,No,AL,2018-10-12 23:10:00,EM,Hurricane,HURRICANE MICHAEL,2018-10-10 08:38:00,2018-10-13 23:59:00,,99035,Conecuh (County),18114
3407,No,No,Yes,No,AL,2018-10-12 23:10:00,EM,Hurricane,HURRICANE MICHAEL,2018-10-10 08:38:00,2018-10-13 23:59:00,,99039,Covington (County),18114
3407,No,No,Yes,No,AL,2018-10-12 23:10:00,EM,Hurricane,HURRICANE MICHAEL,2018-10-10 08:38:00,2018-10-13 23:59:00,,99041,Crenshaw (County),18114
3407,No,No,Yes,No,AL,2018-10-12 23:10:00,EM,Hurricane,HURRICANE MICHAEL,2018-10-10 08:38:00,2018-10-13 23:59:00,,99045,Dale (County),18114
3407,No,No,Yes,No,AL,2018-10-12 23:10:00,EM,Hurricane,HURRICANE MICHAEL,2018-10-10 08:38:00,2018-10-13 23:59:00,,99053,Escambia (County),18114
3407,No,No,Yes,No,AL,2018-10-12 23:10:00,EM,Hurricane,HURRICANE MICHAEL,2018-10-10 08:38:00,2018-10-13 23:59:00,,99061,Geneva (County),18114
3407,No,No,Yes,No,AL,2018-10-12 23:10:00,EM,Hurricane,HURRICANE MICHAEL,2018-10-10 08:38:00,2018-10-13 23:59:00,,99067,Henry (County),18114
3407,No,No,Yes,No,AL,2018-10-12 23:10:00,EM,Hurricane,HURRICANE MICHAEL,2018-10-10 08:38:00,2018-10-13 23:59:00,,99069,Houston (County),18114
3407,No,No,Yes,No,AL,2018-10-12 23:10:00,EM,Hurricane,HURRICANE MICHAEL,2018-10-10 08:38:00,2018-10-13 23:59:00,,99097,Mobile (County),18114
3407,No,No,Yes,No,AL,2018-10-12 23:10:00,EM,Hurricane,HURRICANE MICHAEL,2018-10-10 08:38:00,2018-10-13 23:59:00,,99101,Montgomery (County),18114
3407,No,No,Yes,No,AL,2018-10-12 23:10:00,EM,Hurricane,HURRICANE MICHAEL,2018-10-10 08:38:00,2018-10-13 23:59:00,,99109,Pike (County),18114
3407,No,No,Yes,No,AL,2018-10-12 23:10:00,EM,Hurricane,HURRICANE MICHAEL,2018-10-10 08:38:00,2018-10-13 23:59:00,,99113,Russell (County),18114
4399,Yes,No,Yes,Yes,FL,2018-10-11 10:15:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-07 08:38:00,2018-10-19 23:59:00,,99005,Bay (County),18115
4399,Yes,No,Yes,Yes,FL,2018-10-11 10:15:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-07 08:38:00,2018-10-19 23:59:00,,99013,Calhoun (County),18115
4399,Yes,No,Yes,Yes,FL,2018-10-11 10:15:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-07 08:38:00,2018-10-19 23:59:00,,99037,Franklin (County),18115
4399,Yes,No,Yes,Yes,FL,2018-10-11 10:15:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-07 08:38:00,2018-10-19 23:59:00,,99039,Gadsden (County),18115
4399,Yes,No,Yes,Yes,FL,2018-10-11 10:15:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-07 08:38:00,2018-10-19 23:59:00,,99045,Gulf (County),18115
4399,Yes,No,Yes,Yes,FL,2018-10-11 10:15:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-07 08:38:00,2018-10-19 23:59:00,,99047,Hamilton (County),18115
4399,Yes,No,Yes,Yes,FL,2018-10-11 10:15:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-07 08:38:00,2018-10-19 23:59:00,,99059,Holmes (County),18115
4399,Yes,No,Yes,Yes,FL,2018-10-11 10:15:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-07 08:38:00,2018-10-19 23:59:00,,99063,Jackson (County),18115
4399,Yes,No,Yes,Yes,FL,2018-10-11 10:15:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-07 08:38:00,2018-10-19 23:59:00,,99065,Jefferson (County),18115
4399,Yes,No,Yes,Yes,FL,2018-10-11 10:15:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-07 08:38:00,2018-10-19 23:59:00,,99073,Leon (County),18115
4399,Yes,No,Yes,Yes,FL,2018-10-11 10:15:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-07 08:38:00,2018-10-19 23:59:00,,99077,Liberty (County),18115
4399,Yes,No,Yes,Yes,FL,2018-10-11 10:15:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-07 08:38:00,2018-10-19 23:59:00,,99079,Madison (County),18115
4399,Yes,No,Yes,Yes,FL,2018-10-11 10:15:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-07 08:38:00,2018-10-19 23:59:00,,99091,Okaloosa (County),18115
4399,Yes,No,Yes,Yes,FL,2018-10-11 10:15:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-07 08:38:00,2018-10-19 23:59:00,,99121,Suwannee (County),18115
4399,Yes,No,Yes,Yes,FL,2018-10-11 10:15:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-07 08:38:00,2018-10-19 23:59:00,,99123,Taylor (County),18115
4399,Yes,No,Yes,Yes,FL,2018-10-11 10:15:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-07 08:38:00,2018-10-19 23:59:00,,99129,Wakulla (County),18115
4399,Yes,No,Yes,Yes,FL,2018-10-11 10:15:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-07 08:38:00,2018-10-19 23:59:00,,99131,Walton (County),18115
4399,Yes,No,Yes,Yes,FL,2018-10-11 10:15:00,DR,Hurricane,HURRICANE MICHAEL,2018-10-07 08:38:00,2018-10-19 23:59:00,,99133,Washington (County),18115
4398,No,No,Yes,Yes,GU,2018-10-01 17:10:00,DR,Typhoon,TYPHOON MANGKHUT,2018-09-10 07:00:00,2018-09-11 23:59:59,,99010,Guam (County-equivalent),18107
4397,No,No,Yes,Yes,NY,2018-10-01 12:56:00,DR,Flood,SEVERE STORMS AND FLOODING,2018-08-13 00:00:00,2018-08-15 00:00:00,,99007,Broome (County),18104
4397,No,No,Yes,Yes,NY,2018-10-01 12:56:00,DR,Flood,SEVERE STORMS AND FLOODING,2018-08-13 00:00:00,2018-08-15 00:00:00,,99015,Chemung (County),18104
4397,No,No,Yes,Yes,NY,2018-10-01 12:56:00,DR,Flood,SEVERE STORMS AND FLOODING,2018-08-13 00:00:00,2018-08-15 00:00:00,,99017,Chenango (County),18104
4397,No,No,Yes,Yes,NY,2018-10-01 12:56:00,DR,Flood,SEVERE STORMS AND FLOODING,2018-08-13 00:00:00,2018-08-15 00:00:00,,99025,Delaware (County),18104
4397,No,No,Yes,Yes,NY,2018-10-01 12:56:00,DR,Flood,SEVERE STORMS AND FLOODING,2018-08-13 00:00:00,2018-08-15 00:00:00,,99097,Schuyler (County),18104
4397,No,No,Yes,Yes,NY,2018-10-01 12:56:00,DR,Flood,SEVERE STORMS AND FLOODING,2018-08-13 00:00:00,2018-08-15 00:00:00,,99099,Seneca (County),18104
4397,No,No,Yes,Yes,NY,2018-10-01 12:56:00,DR,Flood,SEVERE STORMS AND FLOODING,2018-08-13 00:00:00,2018-08-15 00:00:00,,99107,Tioga (County),18104
4396,Yes,No,Yes,Yes,MP,2018-09-29 13:15:00,DR,Typhoon,TYPHOON MANGKHUT,2018-09-10 07:00:00,2018-09-11 23:59:00,,99100,Rota (Municipality),18106
4396,Yes,No,Yes,Yes,MP,2018-09-29 13:15:00,DR,Typhoon,TYPHOON MANGKHUT,2018-09-10 07:00:00,2018-09-11 23:59:00,,99110,Saipan (Municipality),18106
4396,Yes,No,Yes,Yes,MP,2018-09-29 13:15:00,DR,Typhoon,TYPHOON MANGKHUT,2018-09-10 07:00:00,2018-09-11 23:59:00,,99120,Tinian (Municipality),18106
4395,No,No,Yes,Yes,HI,2018-09-27 12:00:00,DR,Hurricane,HURRICANE LANE,2018-08-22 11:00:00,2018-08-29 23:59:00,,99001,Hawaii (County),18096
4395,No,No,Yes,Yes,HI,2018-09-27 12:00:00,DR,Hurricane,HURRICANE LANE,2018-08-22 11:00:00,2018-08-29 23:59:00,,99007,Kauai (County),18096
4395,No,No,Yes,Yes,HI,2018-09-27 12:00:00,DR,Hurricane,HURRICANE LANE,2018-08-22 11:00:00,2018-08-29 23:59:00,,99009,Maui (County),18096
4394,Yes,No,Yes,Yes,SC,2018-09-16 22:57:00,DR,Hurricane,HURRICANE FLORENCE,2018-09-08 00:01:00,2018-10-08 23:59:00,,99015,Berkeley (County),18103
4394,Yes,No,Yes,Yes,SC,2018-09-16 22:57:00,DR,Hurricane,HURRICANE FLORENCE,2018-09-08 00:01:00,2018-10-08 23:59:00,,99017,Calhoun (County),18103
4394,Yes,No,Yes,Yes,SC,2018-09-16 22:57:00,DR,Hurricane,HURRICANE FLORENCE,2018-09-08 00:01:00,2018-10-08 23:59:00,,99019,Charleston (County),18103
4394,Yes,No,Yes,Yes,SC,2018-09-16 22:57:00,DR,Hurricane,HURRICANE FLORENCE,2018-09-08 00:01:00,2018-10-08 23:59:00,,99025,Chesterfield (County),18103
4394,Yes,No,Yes,Yes,SC,2018-09-16 22:57:00,DR,Hurricane,HURRICANE FLORENCE,2018-09-08 00:01:00,2018-10-08 23:59:00,,99027,Clarendon (County),18103
4394,Yes,No,Yes,Yes,SC,2018-09-16 22:57:00,DR,Hurricane,HURRICANE FLORENCE,2018-09-08 00:01:00,2018-10-08 23:59:00,,99029,Colleton (County),18103
4394,Yes,No,Yes,Yes,SC,2018-09-16 22:57:00,DR,Hurricane,HURRICANE FLORENCE,2018-09-08 00:01:00,2018-10-08 23:59:00,,99031,Darlington (County),18103
4394,Yes,No,Yes,Yes,SC,2018-09-16 22:57:00,DR,Hurricane,HURRICANE FLORENCE,2018-09-08 00:01:00,2018-10-08 23:59:00,,99033,Dillon (County),18103
4394,Yes,No,Yes,Yes,SC,2018-09-16 22:57:00,DR,Hurricane,HURRICANE FLORENCE,2018-09-08 00:01:00,2018-10-08 23:59:00,,99035,Dorchester (County),18103
